64,X,,,01.03.2012,"Marc Thiele","CS, HCR, KL","Source Maps, Event Capturing & beyond tellerrand – play",
63,X,,,29.03.2012,"","HCR, PK, RR","Responsiver Content, Firefox 11 und Offene Datenquellen",
62,X,,,13.03.2012,"Pascal Szewczyk","CS, PK","Adobe Shadow, Mobile und Gerante – Live!",
61,X,,,07.03.2012,"","CS, HCR, PK","HTML5 Please API, Boot to Gecko, Image Replacements",
60,X,,,29.02.2012,"Dirk Jesse","CS","Adobe Edge, Web Components & Informationsquellen",
59,X,,,23.02.2012,"","HCR, KL, PK","Wie ticken Webentwickler?",
58,X,,,16.02.2012,"","CS, HCR, KL, PK","-webkit-CSS3, -webkit-SEO und -webkit-MMT",
57,X,,,09.02.2012,"","CS, HCR, KL, PK","IDBExplorer, Gradient Syntax & Wrap.js",
56,X,,,26.01.2012,"Marc Hinse","CS, PK","Font.js, CSS3 UI & Wunderkit",
55,X,,,18.01.2012,"","CS, KL","Webfundstücke und Devtools",
54,X,,,11.01.2012,"","CS, PK","Ein Sack voll Firefox, lahmes CSS und Media Queries",
53,X,,,30.12.2011,"","HCR, KL, RR","At the Smashing Magazine meetup!",
52,X,,,23.12.2011,"","CS, KL, PK","Android 4.0, Webvideo & CoffeeScript",
51,X,,,13.12.2011,"","CS, HCR, KL","AMD, jQuery Plugin Repo & Alphatier-Gekabbel",
50,X,,,06.12.2011,"Marcel Koch","CS","P3P olé!",
49,X,,,01.12.2011,"","CS, HCR","Devtools und Kleinvieh",
48,X,,,24.11.2011,"David Maciejewski, Frederic Hemberger, Maik Wagner, Marc Hinse, Sven Wolfermann","AH, CS, HCR, RR","Direkt von der beyond tellerrand. In Bewegtbild!",
47,X,,,15.11.2011,"","PK, RR","Firefox 8, Aurora 10 und jQuery-Diät mit dem dynamischen Duo",
46,X,,,08.11.2011,"Haymo Meran","CS, MS, PK","Aloha Editor, jQuery 1.7 und halbgare Zukunftstechniken",
45,X,,,03.11.2011,"Marc Hinse","CS, HCR","H.264 in JS, jQuery Standards Team & OccupyHTML5!",
44,X,,,28.10.2011,"Sven Wolfermann","CS, PK","HTTP-Statuscodes, TYPO3 und ‘n Echo, echo, cho, o….",
43,X,,,20.10.2011,"","CS, PK","Tripreports, CSS Image Values und Dart",
42,X,,,08.12.2011,"","CS, MS, PK","Zweiundvierzig!",
41,X,,,27.09.2011,"","CS, PK, RR","setImmediate API, CSS Compositing und überflüssiges HTML5",
40,X,,,16.09.2011,"Frederic Hemberger","CS, MS, RR","Zerskyped",
39,X,,,07.09.2011,"","CS, PK","Zucker, Bullenkot und GEFÄNGNIS",
38,X,,,30.08.2011,"Dirk Jesse, Matthias Mees","CS","Gridsysteme und Best Practices",
37,X,,,25.08.2011,"Marc Hinse","CS, KL, MS","speak.js, Native Client und JS-MVC-Frameworks",
36,X,,,17.08.2011,"","AH, CS, MS, PK","Ohne Jan, aber mit Delay",
35,X,,,10.08.2011,"","CS, MS, PK","PhoneGap und Web Intents",
34,X,,,02.08.2011,"","CS, MS, PK","Kontraste und Kleinscheiß",
33,X,,,26.07.2011,"","MS, PK","Peter hat ein MacBook Air!",
32,X,,,21.07.2011,"Frank Bueltge","CS","Zwei hoch fünf",
31,X,,,15.07.2011,"","CS, MS, PK","Takeout, OpenCL und Memory Management",
30,X,,,06.07.2011,"Jens Grochtdreis","CS, PK","IE10, Google+ und Dr.Web",
29,X,,,28.06.2011,"","MS, PK","VisualSearch.js und Twitter-Spam",
28,X,,,23.06.2011,"Cem Derin","CS, MS, PK","Niemand hat Lion oder iOS 5",
27,X,,,01.06.2011,"","CS, MS, PK","Revision 27: @viewport, Tastatursteuerung und Aurora 6",
26,X,,,24.05.2011,"Jens Grochtdreis","MS","Viel Internet Explorer",
25,X,,,17.05.2011,"","CS, MS, PK","Visibility API und Chromebooks",
24,X,,,10.05.2011,"","CS, PK","Silbentrennung, Semikola und Reward.js",
23,X,,,03.05.2011,"","MS, PK","Node-SPDY, Zukunftskram und CoffeeKup",
22,X,,,19.04.2011,"","CS, MS, PK","IE10, Live.js und Favicons",
21,X,,,12.04.2011,"Dirk Jesse","CS, MS, PK","SPDY, Mobile UI, Webshims, und alles hardboiled!",
20,X,,,07.04.2011,"","CS, MS, PK","HTTPArchive, dynaTrace und AmplifyJS",
19,X,,,29.03.2011,"Andreas Dantz","CS, PK","Barcamp, HTML5 Buch, Device-API und Manifest-Validator",
18,X,,,22.03.2011,"Cem Derin","CS","Scoped Styles, Web Inspector Remote, Bildmanipulation in PHP",
17,X,,,08.03.2011,"","CS, MS, PK","A/B-Test, Animationen, Canvas und WebGL",
16,X,,,01.03.2011,"Daniel Melanchthon","CS, MS","Interview mit Microsoft",
15,X,,,22.02.2011,"Marc Hinse","CS","IE9 unmodern? Teure Featuredetection? Pareto-Prinzip?",
14,X,,,15.02.2011,"Marc Hinse","CS, MS","Hashbangs, PhantomJS und Github-Gene",
13,X,,,08.02.2011,"Marc Hinse","CS, MS","Screen Presenter, Chromeless und Clipboard API",
12,X,,,01.02.2011,"Tobias Oberrauch","CS, MS, PK","CSS-Reset, IE9 RC1 und Harmony",
11,X,,,25.01.2011,"Nico Brünjes","CS, MS","HTML5 +Logo -5, Markup-Manipulation und IP-Adressen-Endzeit",
10,X,,,18.01.2011,"Gerrit van Aaken","CS, MS, PK","H.264 vs. WebM, Shadow DOM und w3fools.com",
9,X,,,11.01.2011,"Guido Mühlwitz","CS, MS, PK","DOM-Monster, Drupal 7 und 2.2250738585072011e-308",
8,X,,,21.12.2010,"","CS, MS, PK","CrankShaft, Treesaver und ControlJS",
7,X,,,14.12.2010,"","MS, PK","Dateisystem, Android 2.3, Websockets-Protokoll-Glitch, CSS 2.1",
6,X,,,07.12.2010,"","CS, MS","Firebug 1.6, head.js, Adventskalender und alle sind krank",
5,X,,,30.11.2010,"","CS, MS, PK","iOS 4.2, Opera 11, Web Messaging und Kinect",
4,X,,,23.11.2010,"Robert Agthe","CS, MS","Sencha Touch 1.0, IE9-JS und HTML5-Gaming",
3,X,,,16.11.2010,"","CS, MS, PK","FF4Beta7, F1 und Google Instant Previews",
2,X,,,09.11.2010,"","CS, MS, PK","mod_pagespeed, Sub-Pixel-Positionierung und viel Hall",
1,X,,,02.11.2010,"","MS, PK","Sencha Animator, Webfernsehen und Firesheep",
